%t            	w            	v            	u            	S           	mu
1.88610e+001	9.64826e+001	9.61707e+001	5.00000e+001	3.24304e-003	9.35984e-002
1.88620e+001	9.64835e+001	9.61717e+001	5.00000e+001	3.24222e-003	9.35760e-002
1.88630e+001	9.64843e+001	9.61726e+001	5.00000e+001	3.24140e-003	9.35536e-002
1.88640e+001	9.64851e+001	9.61735e+001	5.00000e+001	3.24058e-003	9.35311e-002
1.88650e+001	9.64860e+001	9.61744e+001	5.00000e+001	3.23976e-003	9.35087e-002
1.88660e+001	9.64868e+001	9.61753e+001	5.00000e+001	3.23894e-003	9.34863e-002
1.88670e+001	9.64877e+001	9.61762e+001	5.00000e+001	3.23813e-003	9.34639e-002
1.88680e+001	9.64885e+001	9.61772e+001	5.00000e+001	3.23731e-003	9.34416e-002
1.88690e+001	9.64893e+001	9.61781e+001	5.00000e+001	3.23649e-003	9.34192e-002
1.88700e+001	9.64902e+001	9.61790e+001	5.00000e+001	3.23567e-003	9.33968e-002
1.88710e+001	9.64910e+001	9.61799e+001	5.00000e+001	3.23485e-003	9.33744e-002
1.88720e+001	9.64919e+001	9.61808e+001	5.00000e+001	3.23404e-003	9.33520e-002
1.88730e+001	9.64927e+001	9.61817e+001	5.00000e+001	3.23322e-003	9.33297e-002
1.88740e+001	9.64935e+001	9.61826e+001	5.00000e+001	3.23240e-003	9.33073e-002
1.88750e+001	9.64944e+001	9.61836e+001	5.00000e+001	3.23159e-003	9.32850e-002
1.88760e+001	9.64952e+001	9.61845e+001	5.00000e+001	3.23077e-003	9.32626e-002
1.88770e+001	9.64961e+001	9.61854e+001	5.00000e+001	3.22995e-003	9.32403e-002
1.88780e+001	9.64969e+001	9.61863e+001	5.00000e+001	3.22914e-003	9.32179e-002
1.88790e+001	9.64977e+001	9.61872e+001	5.00000e+001	3.22832e-003	9.31956e-002
1.88800e+001	9.64986e+001	9.61881e+001	5.00000e+001	3.22751e-003	9.31733e-002
1.88810e+001	9.64994e+001	9.61890e+001	5.00000e+001	3.22669e-003	9.31510e-002
1.88820e+001	9.65003e+001	9.61900e+001	5.00000e+001	3.22587e-003	9.31286e-002
1.88830e+001	9.65011e+001	9.61909e+001	5.00000e+001	3.22506e-003	9.31063e-002
1.88840e+001	9.65019e+001	9.61918e+001	5.00000e+001	3.22425e-003	9.30840e-002
1.88850e+001	9.65028e+001	9.61927e+001	5.00000e+001	3.22343e-003	9.30617e-002
1.88860e+001	9.65036e+001	9.61936e+001	5.00000e+001	3.22262e-003	9.30394e-002
1.88870e+001	9.65044e+001	9.61945e+001	5.00000e+001	3.22180e-003	9.30171e-002
1.88880e+001	9.65053e+001	9.61954e+001	5.00000e+001	3.22099e-003	9.29948e-002
1.88890e+001	9.65061e+001	9.61963e+001	5.00000e+001	3.22017e-003	9.29726e-002
1.88900e+001	9.65069e+001	9.61972e+001	5.00000e+001	3.21936e-003	9.29503e-002
1.88910e+001	9.65078e+001	9.61982e+001	5.00000e+001	3.21855e-003	9.29280e-002
1.88920e+001	9.65086e+001	9.61991e+001	5.00000e+001	3.21774e-003	9.29058e-002
1.88930e+001	9.65094e+001	9.62000e+001	5.00000e+001	3.21692e-003	9.28835e-002
1.88940e+001	9.65103e+001	9.62009e+001	5.00000e+001	3.21611e-003	9.28613e-002
1.88950e+001	9.65111e+001	9.62018e+001	5.00000e+001	3.21530e-003	9.28390e-002
1.88960e+001	9.65120e+001	9.62027e+001	5.00000e+001	3.21449e-003	9.28168e-002
1.88970e+001	9.65128e+001	9.62036e+001	5.00000e+001	3.21367e-003	9.27945e-002
1.88980e+001	9.65136e+001	9.62045e+001	5.00000e+001	3.21286e-003	9.27723e-002
1.88990e+001	9.65145e+001	9.62054e+001	5.00000e+001	3.21205e-003	9.27501e-002
1.89000e+001	9.65153e+001	9.62063e+001	5.00000e+001	3.21124e-003	9.27279e-002
1.89010e+001	9.65161e+001	9.62073e+001	5.00000e+001	3.21043e-003	9.27056e-002
1.89020e+001	9.65170e+001	9.62082e+001	5.00000e+001	3.20962e-003	9.26834e-002
1.89030e+001	9.65178e+001	9.62091e+001	5.00000e+001	3.20881e-003	9.26612e-002
1.89040e+001	9.65186e+001	9.62100e+001	5.00000e+001	3.20800e-003	9.26390e-002
1.89050e+001	9.65195e+001	9.62109e+001	5.00000e+001	3.20719e-003	9.26168e-002
1.89060e+001	9.65203e+001	9.62118e+001	5.00000e+001	3.20638e-003	9.25946e-002
1.89070e+001	9.65211e+001	9.62127e+001	5.00000e+001	3.20557e-003	9.25725e-002
1.89080e+001	9.65220e+001	9.62136e+001	5.00000e+001	3.20476e-003	9.25503e-002
1.89090e+001	9.65228e+001	9.62145e+001	5.00000e+001	3.20395e-003	9.25281e-002
1.89100e+001	9.65236e+001	9.62154e+001	5.00000e+001	3.20314e-003	9.25059e-002
1.89110e+001	9.65244e+001	9.62163e+001	5.00000e+001	3.20233e-003	9.24838e-002
1.89120e+001	9.65253e+001	9.62172e+001	5.00000e+001	3.20152e-003	9.24616e-002
1.89130e+001	9.65261e+001	9.62181e+001	5.00000e+001	3.20071e-003	9.24395e-002
1.89140e+001	9.65269e+001	9.62191e+001	5.00000e+001	3.19990e-003	9.24173e-002
1.89150e+001	9.65278e+001	9.62200e+001	5.00000e+001	3.19910e-003	9.23952e-002
1.89160e+001	9.65286e+001	9.62209e+001	5.00000e+001	3.19829e-003	9.23731e-002
1.89170e+001	9.65294e+001	9.62218e+001	5.00000e+001	3.19748e-003	9.23509e-002
1.89180e+001	9.65303e+001	9.62227e+001	5.00000e+001	3.19667e-003	9.23288e-002
1.89190e+001	9.65311e+001	9.62236e+001	5.00000e+001	3.19587e-003	9.23067e-002
1.89200e+001	9.65319e+001	9.62245e+001	5.00000e+001	3.19506e-003	9.22846e-002
1.89210e+001	9.65328e+001	9.62254e+001	5.00000e+001	3.19425e-003	9.22625e-002
1.89220e+001	9.65336e+001	9.62263e+001	5.00000e+001	3.19345e-003	9.22404e-002
1.89230e+001	9.65344e+001	9.62272e+001	5.00000e+001	3.19264e-003	9.22183e-002
1.89240e+001	9.65352e+001	9.62281e+001	5.00000e+001	3.19183e-003	9.21962e-002
1.89250e+001	9.65361e+001	9.62290e+001	5.00000e+001	3.19103e-003	9.21741e-002
1.89260e+001	9.65369e+001	9.62299e+001	5.00000e+001	3.19022e-003	9.21520e-002
1.89270e+001	9.65377e+001	9.62308e+001	5.00000e+001	3.18942e-003	9.21299e-002
1.89280e+001	9.65386e+001	9.62317e+001	5.00000e+001	3.18861e-003	9.21078e-002
1.89290e+001	9.65394e+001	9.62326e+001	5.00000e+001	3.18781e-003	9.20858e-002
1.89300e+001	9.65402e+001	9.62335e+001	5.00000e+001	3.18700e-003	9.20637e-002
1.89310e+001	9.65410e+001	9.62344e+001	5.00000e+001	3.18620e-003	9.20417e-002
1.89320e+001	9.65419e+001	9.62353e+001	5.00000e+001	3.18539e-003	9.20196e-002
1.89330e+001	9.65427e+001	9.62362e+001	5.00000e+001	3.18459e-003	9.19976e-002
1.89340e+001	9.65435e+001	9.62371e+001	5.00000e+001	3.18378e-003	9.19755e-002
1.89350e+001	9.65443e+001	9.62380e+001	5.00000e+001	3.18298e-003	9.19535e-002
1.89360e+001	9.65452e+001	9.62389e+001	5.00000e+001	3.18218e-003	9.19315e-002
1.89370e+001	9.65460e+001	9.62398e+001	5.00000e+001	3.18137e-003	9.19094e-002
1.89380e+001	9.65468e+001	9.62407e+001	5.00000e+001	3.18057e-003	9.18874e-002
1.89390e+001	9.65477e+001	9.62416e+001	5.00000e+001	3.17977e-003	9.18654e-002
1.89400e+001	9.65485e+001	9.62425e+001	5.00000e+001	3.17896e-003	9.18434e-002
1.89410e+001	9.65493e+001	9.62434e+001	5.00000e+001	3.17816e-003	9.18214e-002
1.89420e+001	9.65501e+001	9.62443e+001	5.00000e+001	3.17736e-003	9.17994e-002
1.89430e+001	9.65510e+001	9.62452e+001	5.00000e+001	3.17656e-003	9.17774e-002
1.89440e+001	9.65518e+001	9.62461e+001	5.00000e+001	3.17576e-003	9.17554e-002
1.89450e+001	9.65526e+001	9.62470e+001	5.00000e+001	3.17495e-003	9.17334e-002
1.89460e+001	9.65534e+001	9.62479e+001	5.00000e+001	3.17415e-003	9.17115e-002
1.89470e+001	9.65543e+001	9.62488e+001	5.00000e+001	3.17335e-003	9.16895e-002
1.89480e+001	9.65551e+001	9.62497e+001	5.00000e+001	3.17255e-003	9.16675e-002
1.89490e+001	9.65559e+001	9.62506e+001	5.00000e+001	3.17175e-003	9.16456e-002
1.89500e+001	9.65567e+001	9.62515e+001	5.00000e+001	3.17095e-003	9.16236e-002
1.89510e+001	9.65576e+001	9.62524e+001	5.00000e+001	3.17015e-003	9.16017e-002
1.89520e+001	9.65584e+001	9.62533e+001	5.00000e+001	3.16935e-003	9.15797e-002
1.89530e+001	9.65592e+001	9.62542e+001	5.00000e+001	3.16855e-003	9.15578e-002
1.89540e+001	9.65600e+001	9.62551e+001	5.00000e+001	3.16775e-003	9.15358e-002
1.89550e+001	9.65608e+001	9.62560e+001	5.00000e+001	3.16695e-003	9.15139e-002
1.89560e+001	9.65617e+001	9.62569e+001	5.00000e+001	3.16615e-003	9.14920e-002
1.89570e+001	9.65625e+001	9.62578e+001	5.00000e+001	3.16535e-003	9.14701e-002
1.89580e+001	9.65633e+001	9.62587e+001	5.00000e+001	3.16455e-003	9.14482e-002
1.89590e+001	9.65641e+001	9.62596e+001	5.00000e+001	3.16375e-003	9.14262e-002
1.89600e+001	9.65650e+001	9.62605e+001	5.00000e+001	3.16296e-003	9.14043e-002
1.89610e+001	9.65658e+001	9.62614e+001	5.00000e+001	3.16216e-003	9.13824e-002
1.89620e+001	9.65666e+001	9.62623e+001	5.00000e+001	3.16136e-003	9.13606e-002
1.89630e+001	9.65674e+001	9.62632e+001	5.00000e+001	3.16056e-003	9.13387e-002
1.89640e+001	9.65682e+001	9.62641e+001	5.00000e+001	3.15976e-003	9.13168e-002
1.89650e+001	9.65691e+001	9.62650e+001	5.00000e+001	3.15897e-003	9.12949e-002
1.89660e+001	9.65699e+001	9.62659e+001	5.00000e+001	3.15817e-003	9.12730e-002
1.89670e+001	9.65707e+001	9.62668e+001	5.00000e+001	3.15737e-003	9.12512e-002
1.89680e+001	9.65715e+001	9.62676e+001	5.00000e+001	3.15658e-003	9.12293e-002
1.89690e+001	9.65723e+001	9.62685e+001	5.00000e+001	3.15578e-003	9.12075e-002
1.89700e+001	9.65732e+001	9.62694e+001	5.00000e+001	3.15498e-003	9.11856e-002
1.89710e+001	9.65740e+001	9.62703e+001	5.00000e+001	3.15419e-003	9.11638e-002
1.89720e+001	9.65748e+001	9.62712e+001	5.00000e+001	3.15339e-003	9.11419e-002
1.89730e+001	9.65756e+001	9.62721e+001	5.00000e+001	3.15260e-003	9.11201e-002
1.89740e+001	9.65764e+001	9.62730e+001	5.00000e+001	3.15180e-003	9.10983e-002
1.89750e+001	9.65773e+001	9.62739e+001	5.00000e+001	3.15100e-003	9.10764e-002
1.89760e+001	9.65781e+001	9.62748e+001	5.00000e+001	3.15021e-003	9.10546e-002
1.89770e+001	9.65789e+001	9.62757e+001	5.00000e+001	3.14942e-003	9.10328e-002
1.89780e+001	9.65797e+001	9.62766e+001	5.00000e+001	3.14862e-003	9.10110e-002
1.89790e+001	9.65805e+001	9.62775e+001	5.00000e+001	3.14783e-003	9.09892e-002
1.89800e+001	9.65814e+001	9.62784e+001	5.00000e+001	3.14703e-003	9.09674e-002
1.89810e+001	9.65822e+001	9.62793e+001	5.00000e+001	3.14624e-003	9.09456e-002
1.89820e+001	9.65830e+001	9.62801e+001	5.00000e+001	3.14544e-003	9.09238e-002
1.89830e+001	9.65838e+001	9.62810e+001	5.00000e+001	3.14465e-003	9.09020e-002
1.89840e+001	9.65846e+001	9.62819e+001	5.00000e+001	3.14386e-003	9.08802e-002
1.89850e+001	9.65854e+001	9.62828e+001	5.00000e+001	3.14306e-003	9.08585e-002
1.89860e+001	9.65863e+001	9.62837e+001	5.00000e+001	3.14227e-003	9.08367e-002
1.89870e+001	9.65871e+001	9.62846e+001	5.00000e+001	3.14148e-003	9.08149e-002
1.89880e+001	9.65879e+001	9.62855e+001	5.00000e+001	3.14069e-003	9.07932e-002
1.89890e+001	9.65887e+001	9.62864e+001	5.00000e+001	3.13989e-003	9.07714e-002
1.89900e+001	9.65895e+001	9.62873e+001	5.00000e+001	3.13910e-003	9.07497e-002
1.89910e+001	9.65903e+001	9.62882e+001	5.00000e+001	3.13831e-003	9.07280e-002
1.89920e+001	9.65912e+001	9.62890e+001	5.00000e+001	3.13752e-003	9.07062e-002
1.89930e+001	9.65920e+001	9.62899e+001	5.00000e+001	3.13673e-003	9.06845e-002
1.89940e+001	9.65928e+001	9.62908e+001	5.00000e+001	3.13594e-003	9.06628e-002
1.89950e+001	9.65936e+001	9.62917e+001	5.00000e+001	3.13514e-003	9.06410e-002
1.89960e+001	9.65944e+001	9.62926e+001	5.00000e+001	3.13435e-003	9.06193e-002
1.89970e+001	9.65952e+001	9.62935e+001	5.00000e+001	3.13356e-003	9.05976e-002
1.89980e+001	9.65960e+001	9.62944e+001	5.00000e+001	3.13277e-003	9.05759e-002
1.89990e+001	9.65969e+001	9.62953e+001	5.00000e+001	3.13198e-003	9.05542e-002
1.90000e+001	9.65977e+001	9.62962e+001	5.00000e+001	3.13119e-003	9.05325e-002
1.90010e+001	9.65985e+001	9.62970e+001	5.00000e+001	3.13040e-003	9.05108e-002
1.90020e+001	9.65993e+001	9.62979e+001	5.00000e+001	3.12961e-003	9.04891e-002
1.90030e+001	9.66001e+001	9.62988e+001	5.00000e+001	3.12882e-003	9.04675e-002
1.90040e+001	9.66009e+001	9.62997e+001	5.00000e+001	3.12803e-003	9.04458e-002
1.90050e+001	9.66017e+001	9.63006e+001	5.00000e+001	3.12725e-003	9.04241e-002
1.90060e+001	9.66026e+001	9.63015e+001	5.00000e+001	3.12646e-003	9.04025e-002
1.90070e+001	9.66034e+001	9.63024e+001	5.00000e+001	3.12567e-003	9.03808e-002
1.90080e+001	9.66042e+001	9.63032e+001	5.00000e+001	3.12488e-003	9.03592e-002
1.90090e+001	9.66050e+001	9.63041e+001	5.00000e+001	3.12409e-003	9.03375e-002
1.90100e+001	9.66058e+001	9.63050e+001	5.00000e+001	3.12330e-003	9.03159e-002
1.90110e+001	9.66066e+001	9.63059e+001	5.00000e+001	3.12252e-003	9.02942e-002
1.90120e+001	9.66074e+001	9.63068e+001	5.00000e+001	3.12173e-003	9.02726e-002
1.90130e+001	9.66082e+001	9.63077e+001	5.00000e+001	3.12094e-003	9.02510e-002
1.90140e+001	9.66091e+001	9.63086e+001	5.00000e+001	3.12015e-003	9.02293e-002
1.90150e+001	9.66099e+001	9.63094e+001	5.00000e+001	3.11937e-003	9.02077e-002
1.90160e+001	9.66107e+001	9.63103e+001	5.00000e+001	3.11858e-003	9.01861e-002
1.90170e+001	9.66115e+001	9.63112e+001	5.00000e+001	3.11779e-003	9.01645e-002
1.90180e+001	9.66123e+001	9.63121e+001	5.00000e+001	3.11701e-003	9.01429e-002
1.90190e+001	9.66131e+001	9.63130e+001	5.00000e+001	3.11622e-003	9.01213e-002
1.90200e+001	9.66139e+001	9.63139e+001	5.00000e+001	3.11544e-003	9.00997e-002
1.90210e+001	9.66147e+001	9.63147e+001	5.00000e+001	3.11465e-003	9.00781e-002
1.90220e+001	9.66155e+001	9.63156e+001	5.00000e+001	3.11387e-003	9.00566e-002
1.90230e+001	9.66163e+001	9.63165e+001	5.00000e+001	3.11308e-003	9.00350e-002
1.90240e+001	9.66172e+001	9.63174e+001	5.00000e+001	3.11230e-003	9.00134e-002
1.90250e+001	9.66180e+001	9.63183e+001	5.00000e+001	3.11151e-003	8.99919e-002
1.90260e+001	9.66188e+001	9.63192e+001	5.00000e+001	3.11073e-003	8.99703e-002
1.90270e+001	9.66196e+001	9.63200e+001	5.00000e+001	3.10994e-003	8.99487e-002
1.90280e+001	9.66204e+001	9.63209e+001	5.00000e+001	3.10916e-003	8.99272e-002
1.90290e+001	9.66212e+001	9.63218e+001	5.00000e+001	3.10837e-003	8.99057e-002
1.90300e+001	9.66220e+001	9.63227e+001	5.00000e+001	3.10759e-003	8.98841e-002
1.90310e+001	9.66228e+001	9.63236e+001	5.00000e+001	3.10681e-003	8.98626e-002
1.90320e+001	9.66236e+001	9.63244e+001	5.00000e+001	3.10602e-003	8.98411e-002
1.90330e+001	9.66244e+001	9.63253e+001	5.00000e+001	3.10524e-003	8.98195e-002
1.90340e+001	9.66252e+001	9.63262e+001	5.00000e+001	3.10446e-003	8.97980e-002
1.90350e+001	9.66260e+001	9.63271e+001	5.00000e+001	3.10367e-003	8.97765e-002
1.90360e+001	9.66269e+001	9.63280e+001	5.00000e+001	3.10289e-003	8.97550e-002
1.90370e+001	9.66277e+001	9.63288e+001	5.00000e+001	3.10211e-003	8.97335e-002
1.90380e+001	9.66285e+001	9.63297e+001	5.00000e+001	3.10133e-003	8.97120e-002
1.90390e+001	9.66293e+001	9.63306e+001	5.00000e+001	3.10055e-003	8.96905e-002
1.90400e+001	9.66301e+001	9.63315e+001	5.00000e+001	3.09976e-003	8.96690e-002
1.90410e+001	9.66309e+001	9.63324e+001	5.00000e+001	3.09898e-003	8.96475e-002
1.90420e+001	9.66317e+001	9.63332e+001	5.00000e+001	3.09820e-003	8.96261e-002
1.90430e+001	9.66325e+001	9.63341e+001	5.00000e+001	3.09742e-003	8.96046e-002
1.90440e+001	9.66333e+001	9.63350e+001	5.00000e+001	3.09664e-003	8.95831e-002
1.90450e+001	9.66341e+001	9.63359e+001	5.00000e+001	3.09586e-003	8.95617e-002
1.90460e+001	9.66349e+001	9.63367e+001	5.00000e+001	3.09508e-003	8.95402e-002
1.90470e+001	9.66357e+001	9.63376e+001	5.00000e+001	3.09430e-003	8.95187e-002
1.90480e+001	9.66365e+001	9.63385e+001	5.00000e+001	3.09352e-003	8.94973e-002
1.90490e+001	9.66373e+001	9.63394e+001	5.00000e+001	3.09274e-003	8.94759e-002
1.90500e+001	9.66381e+001	9.63403e+001	5.00000e+001	3.09196e-003	8.94544e-002
1.90510e+001	9.66389e+001	9.63411e+001	5.00000e+001	3.09118e-003	8.94330e-002
1.90520e+001	9.66397e+001	9.63420e+001	5.00000e+001	3.09040e-003	8.94116e-002
1.90530e+001	9.66405e+001	9.63429e+001	5.00000e+001	3.08962e-003	8.93902e-002
1.90540e+001	9.66414e+001	9.63438e+001	5.00000e+001	3.08884e-003	8.93687e-002
1.90550e+001	9.66422e+001	9.63446e+001	5.00000e+001	3.08806e-003	8.93473e-002
1.90560e+001	9.66430e+001	9.63455e+001	5.00000e+001	3.08729e-003	8.93259e-002
1.90570e+001	9.66438e+001	9.63464e+001	5.00000e+001	3.08651e-003	8.93045e-002
1.90580e+001	9.66446e+001	9.63473e+001	5.00000e+001	3.08573e-003	8.92831e-002
1.90590e+001	9.66454e+001	9.63481e+001	5.00000e+001	3.08495e-003	8.92617e-002
1.90600e+001	9.66462e+001	9.63490e+001	5.00000e+001	3.08418e-003	8.92404e-002
1.90610e+001	9.66470e+001	9.63499e+001	5.00000e+001	3.08340e-003	8.92190e-002
1.90620e+001	9.66478e+001	9.63508e+001	5.00000e+001	3.08262e-003	8.91976e-002
1.90630e+001	9.66486e+001	9.63516e+001	5.00000e+001	3.08184e-003	8.91762e-002
1.90640e+001	9.66494e+001	9.63525e+001	5.00000e+001	3.08107e-003	8.91549e-002
1.90650e+001	9.66502e+001	9.63534e+001	5.00000e+001	3.08029e-003	8.91335e-002
1.90660e+001	9.66510e+001	9.63543e+001	5.00000e+001	3.07951e-003	8.91122e-002
1.90670e+001	9.66518e+001	9.63551e+001	5.00000e+001	3.07874e-003	8.90908e-002
1.90680e+001	9.66526e+001	9.63560e+001	5.00000e+001	3.07796e-003	8.90695e-002
1.90690e+001	9.66534e+001	9.63569e+001	5.00000e+001	3.07719e-003	8.90481e-002
1.90700e+001	9.66542e+001	9.63577e+001	5.00000e+001	3.07641e-003	8.90268e-002
1.90710e+001	9.66550e+001	9.63586e+001	5.00000e+001	3.07564e-003	8.90055e-002
1.90720e+001	9.66558e+001	9.63595e+001	5.00000e+001	3.07486e-003	8.89841e-002
1.90730e+001	9.66566e+001	9.63604e+001	5.00000e+001	3.07409e-003	8.89628e-002
1.90740e+001	9.66574e+001	9.63612e+001	5.00000e+001	3.07331e-003	8.89415e-002
1.90750e+001	9.66582e+001	9.63621e+001	5.00000e+001	3.07254e-003	8.89202e-002
1.90760e+001	9.66590e+001	9.63630e+001	5.00000e+001	3.07176e-003	8.88989e-002
1.90770e+001	9.66598e+001	9.63639e+001	5.00000e+001	3.07099e-003	8.88776e-002
1.90780e+001	9.66606e+001	9.63647e+001	5.00000e+001	3.07022e-003	8.88563e-002
1.90790e+001	9.66614e+001	9.63656e+001	5.00000e+001	3.06944e-003	8.88350e-002
1.90800e+001	9.66622e+001	9.63665e+001	5.00000e+001	3.06867e-003	8.88137e-002
1.90810e+001	9.66630e+001	9.63673e+001	5.00000e+001	3.06790e-003	8.87925e-002
1.90820e+001	9.66638e+001	9.63682e+001	5.00000e+001	3.06712e-003	8.87712e-002
1.90830e+001	9.66646e+001	9.63691e+001	5.00000e+001	3.06635e-003	8.87499e-002
1.90840e+001	9.66654e+001	9.63699e+001	5.00000e+001	3.06558e-003	8.87287e-002
1.90850e+001	9.66662e+001	9.63708e+001	5.00000e+001	3.06480e-003	8.87074e-002
1.90860e+001	9.66670e+001	9.63717e+001	5.00000e+001	3.06403e-003	8.86862e-002
1.90870e+001	9.66678e+001	9.63726e+001	5.00000e+001	3.06326e-003	8.86649e-002
1.90880e+001	9.66686e+001	9.63734e+001	5.00000e+001	3.06249e-003	8.86437e-002
1.90890e+001	9.66694e+001	9.63743e+001	5.00000e+001	3.06172e-003	8.86224e-002
1.90900e+001	9.66702e+001	9.63752e+001	5.00000e+001	3.06095e-003	8.86012e-002
1.90910e+001	9.66710e+001	9.63760e+001	5.00000e+001	3.06017e-003	8.85800e-002
1.90920e+001	9.66717e+001	9.63769e+001	5.00000e+001	3.05940e-003	8.85588e-002
1.90930e+001	9.66725e+001	9.63778e+001	5.00000e+001	3.05863e-003	8.85375e-002
1.90940e+001	9.66733e+001	9.63786e+001	5.00000e+001	3.05786e-003	8.85163e-002
1.90950e+001	9.66741e+001	9.63795e+001	5.00000e+001	3.05709e-003	8.84951e-002
1.90960e+001	9.66749e+001	9.63804e+001	5.00000e+001	3.05632e-003	8.84739e-002
1.90970e+001	9.66757e+001	9.63812e+001	5.00000e+001	3.05555e-003	8.84527e-002
1.90980e+001	9.66765e+001	9.63821e+001	5.00000e+001	3.05478e-003	8.84315e-002
1.90990e+001	9.66773e+001	9.63830e+001	5.00000e+001	3.05401e-003	8.84104e-002
1.91000e+001	9.66781e+001	9.63838e+001	5.00000e+001	3.05324e-003	8.83892e-002
1.91010e+001	9.66789e+001	9.63847e+001	5.00000e+001	3.05247e-003	8.83680e-002
1.91020e+001	9.66797e+001	9.63856e+001	5.00000e+001	3.05171e-003	8.83468e-002
1.91030e+001	9.66805e+001	9.63864e+001	5.00000e+001	3.05094e-003	8.83257e-002
1.91040e+001	9.66813e+001	9.63873e+001	5.00000e+001	3.05017e-003	8.83045e-002
1.91050e+001	9.66821e+001	9.63882e+001	5.00000e+001	3.04940e-003	8.82834e-002
1.91060e+001	9.66829e+001	9.63890e+001	5.00000e+001	3.04863e-003	8.82622e-002
1.91070e+001	9.66837e+001	9.63899e+001	5.00000e+001	3.04786e-003	8.82411e-002
1.91080e+001	9.66845e+001	9.63908e+001	5.00000e+001	3.04710e-003	8.82199e-002
1.91090e+001	9.66853e+001	9.63916e+001	5.00000e+001	3.04633e-003	8.81988e-002
1.91100e+001	9.66861e+001	9.63925e+001	5.00000e+001	3.04556e-003	8.81777e-002
1.91110e+001	9.66868e+001	9.63933e+001	5.00000e+001	3.04479e-003	8.81565e-002
1.91120e+001	9.66876e+001	9.63942e+001	5.00000e+001	3.04403e-003	8.81354e-002
1.91130e+001	9.66884e+001	9.63951e+001	5.00000e+001	3.04326e-003	8.81143e-002
1.91140e+001	9.66892e+001	9.63959e+001	5.00000e+001	3.04249e-003	8.80932e-002
1.91150e+001	9.66900e+001	9.63968e+001	5.00000e+001	3.04173e-003	8.80721e-002
1.91160e+001	9.66908e+001	9.63977e+001	5.00000e+001	3.04096e-003	8.80510e-002
1.91170e+001	9.66916e+001	9.63985e+001	5.00000e+001	3.04020e-003	8.80299e-002
1.91180e+001	9.66924e+001	9.63994e+001	5.00000e+001	3.03943e-003	8.80088e-002
1.91190e+001	9.66932e+001	9.64003e+001	5.00000e+001	3.03867e-003	8.79877e-002
1.91200e+001	9.66940e+001	9.64011e+001	5.00000e+001	3.03790e-003	8.79666e-002
1.91210e+001	9.66948e+001	9.64020e+001	5.00000e+001	3.03713e-003	8.79456e-002
1.91220e+001	9.66956e+001	9.64028e+001	5.00000e+001	3.03637e-003	8.79245e-002
1.91230e+001	9.66963e+001	9.64037e+001	5.00000e+001	3.03561e-003	8.79034e-002
1.91240e+001	9.66971e+001	9.64046e+001	5.00000e+001	3.03484e-003	8.78824e-002
1.91250e+001	9.66979e+001	9.64054e+001	5.00000e+001	3.03408e-003	8.78613e-002
1.91260e+001	9.66987e+001	9.64063e+001	5.00000e+001	3.03331e-003	8.78403e-002
1.91270e+001	9.66995e+001	9.64071e+001	5.00000e+001	3.03255e-003	8.78192e-002
1.91280e+001	9.67003e+001	9.64080e+001	5.00000e+001	3.03179e-003	8.77982e-002
1.91290e+001	9.67011e+001	9.64089e+001	5.00000e+001	3.03102e-003	8.77772e-002
1.91300e+001	9.67019e+001	9.64097e+001	5.00000e+001	3.03026e-003	8.77561e-002
1.91310e+001	9.67027e+001	9.64106e+001	5.00000e+001	3.02950e-003	8.77351e-002
1.91320e+001	9.67035e+001	9.64114e+001	5.00000e+001	3.02873e-003	8.77141e-002
1.91330e+001	9.67042e+001	9.64123e+001	5.00000e+001	3.02797e-003	8.76931e-002
1.91340e+001	9.67050e+001	9.64132e+001	5.00000e+001	3.02721e-003	8.76721e-002
1.91350e+001	9.67058e+001	9.64140e+001	5.00000e+001	3.02645e-003	8.76511e-002
1.91360e+001	9.67066e+001	9.64149e+001	5.00000e+001	3.02568e-003	8.76301e-002
1.91370e+001	9.67074e+001	9.64157e+001	5.00000e+001	3.02492e-003	8.76091e-002
1.91380e+001	9.67082e+001	9.64166e+001	5.00000e+001	3.02416e-003	8.75881e-002
1.91390e+001	9.67090e+001	9.64175e+001	5.00000e+001	3.02340e-003	8.75671e-002
1.91400e+001	9.67098e+001	9.64183e+001	5.00000e+001	3.02264e-003	8.75461e-002
1.91410e+001	9.67105e+001	9.64192e+001	5.00000e+001	3.02188e-003	8.75252e-002
1.91420e+001	9.67113e+001	9.64200e+001	5.00000e+001	3.02112e-003	8.75042e-002
1.91430e+001	9.67121e+001	9.64209e+001	5.00000e+001	3.02036e-003	8.74832e-002
1.91440e+001	9.67129e+001	9.64217e+001	5.00000e+001	3.01959e-003	8.74623e-002
1.91450e+001	9.67137e+001	9.64226e+001	5.00000e+001	3.01883e-003	8.74413e-002
1.91460e+001	9.67145e+001	9.64235e+001	5.00000e+001	3.01807e-003	8.74204e-002
